uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type
113365421|113365421|113365421_000001|Informaciones matrimoniales 1889 - DGS(113365421)|Informaciones matrimoniales 1889 - DGS(113365421)|ES|Español|1889/1889|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365422|113365422|113365422_000001|Informaciones matrimoniales 1888 - DGS(113365422)|Informaciones matrimoniales 1888 - DGS(113365422)|ES|Español|1888/1888|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365423|113365423|113365423_000001|Informaciones matrimoniales 1887 - DGS(113365423)|Informaciones matrimoniales 1887 - DGS(113365423)|ES|Español|1887/1887|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365424|113365424|113365424_000001|Informaciones matrimoniales 1886 - DGS(113365424)|Informaciones matrimoniales 1886 - DGS(113365424)|ES|Español|1886/1886|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365425|113365425|113365425_000001|Informaciones matrimoniales 1884 - DGS(113365425)|Informaciones matrimoniales 1884 - DGS(113365425)|ES|Español|1884/1884|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365426|113365426|113365426_000001|Informaciones matrimoniales 1883 - DGS(113365426)|Informaciones matrimoniales 1883 - DGS(113365426)|ES|Español|1883/1883|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365427|113365427|113365427_000001|Informaciones matrimoniales 1882 - DGS(113365427)|Informaciones matrimoniales 1882 - DGS(113365427)|ES|Español|1882/1882|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365428|113365428|113365428_000001|Informaciones matrimoniales 1881 - DGS(113365428)|Informaciones matrimoniales 1881 - DGS(113365428)|ES|Español|1881/1881|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365429|113365429|113365429_000001|Informaciones matrimoniales 1880 - DGS(113365429)|Informaciones matrimoniales 1880 - DGS(113365429)|ES|Español|1880/1880|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365430|113365430|113365430_000001|Informaciones matrimoniales 1879 - DGS(113365430)|Informaciones matrimoniales 1879 - DGS(113365430)|ES|Español|1879/1879|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365431|113365431|113365431_000001|Informaciones matrimoniales 1952 - DGS(113365431)|Informaciones matrimoniales 1952 - DGS(113365431)|ES|Español|1952/1952|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365432|113365432|113365432_000001|Informaciones matrimoniales 1949 - DGS(113365432)|Informaciones matrimoniales 1949 - DGS(113365432)|ES|Español|1949/1949|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio||Matrimonio
113365433|113365433|113365433_000001|Informaciones matrimoniales 1942 - DGS(113365433)|Informaciones matrimoniales 1942 - DGS(113365433)|ES|Español|1942/1942|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio|8|Matrimonio
113365434|113365434|113365434_000001|Informaciones matrimoniales 1946 - DGS(113365434)|Informaciones matrimoniales 1946 - DGS(113365434)|ES|Español|1946/1946|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio|10|Matrimonio
119045367|119045367|119045367_000001|Defunciones parroquiales 1892 - DGS(119045367)|Defunciones parroquiales 1892 - DGS(119045367)|ES|Español|1892/1892|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunción|11|Defunción
119045491|119045491|119045491_000001|Defunciones parroquiales 1879 - DGS(119045491)|Defunciones parroquiales 1879 - DGS(119045491)|ES|Español|1879/1879|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunción|7|Defunción
119045562|119045562|119045562_000001|Defunciones parroquiales 1925 - DGS(119045562)|Defunciones parroquiales 1925 - DGS(119045562)|ES|Español|1925/1925|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunción|20|Defunción
119046345|119046345|119046345_000001|Defunciones parroquiales 1913 - DGS(119046345)|Defunciones parroquiales 1913 - DGS(119046345)|ES|Español|1913/1913|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunción|15|Defunción
119046492|119046492|119046492_000001|Bautismos 1918 - DGS(119046492)|Bautismos 1918 - DGS(119046492)|ES|Español|1918/1918|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|33|Bautizo
119046626|119046626|119046626_000001|Matrimonios parroquiales 1921 - DGS(119046626)|Matrimonios parroquiales 1921 - DGS(119046626)|ES|Español|1921/1921|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio|11|Matrimonio
119046715|119046715|119046715_000001|Bautismos 1947 - DGS(119046715)|Bautismos 1947 - DGS(119046715)|ES|Español|1947/1947|Santa Rosa, Callao, Callao, Perú|Bautizo|39|Bautizo
119046840|119046840|119046840_000001|Bautismos 1935 - DGS(119046840)|Bautismos 1935 - DGS(119046840)|ES|Español|1935/1935|Santa Rosa, Callao, Callao, Perú|Bautizo|32|Bautizo
119046909|119046909|119046909_000001|Matrimonios parroquiales 1938 - DGS(119046909)|Matrimonios parroquiales 1938 - DGS(119046909)|ES|Español|1938/1938|Santa Rosa, Callao, Callao, Perú|Matrimonio|10|Matrimonio
119046966|119046966|119046966_000001|Matrimonios parroquiales 1921 - DGS(119046966)|Matrimonios parroquiales 1921 - DGS(119046966)|ES|Español|1921/1921|Santa Rosa, Callao, Callao, Perú|Matrimonio|9|Matrimonio
119046977|119046977|119046977_000001|Matrimonios parroquiales 1879 - DGS(119046977)|Matrimonios parroquiales 1879 - DGS(119046977)|ES|Español|1879/1879|Santa Rosa, Callao, Callao, Perú|Matrimonio|3|Matrimonio
119047022|119047022|119047022_000001|Matrimonios parroquiales 1878 - DGS(119047022)|Matrimonios parroquiales 1878 - DGS(119047022)|ES|Español|1878/1878|Santa Rosa, Callao, Callao, Perú|Matrimonio|2|Matrimonio
119047123|119047123|119047123_000001|Bautismos 1984 - DGS(119047123)|Bautismos 1984 - DGS(119047123)|ES|Español|1984/1984|Santa Rosa, Callao, Callao, Perú|Bautizo|6|Bautizo
119047392|119047392|119047392_000001|Bautismos 1916 - DGS(119047392)|Bautismos 1916 - DGS(119047392)|ES|Español|1916/1916|Santa Rosa, Callao, Callao, Perú|Bautizo|18|Bautizo
119047480|119047480|119047480_000001|Bautismos 1949 - DGS(119047480)|Bautismos 1949 - DGS(119047480)|ES|Español|1949/1949|Santa Rosa, Callao, Callao, Perú|Bautizo|40|Bautizo
119047630|119047630|119047630_000001|Bautismos 1950 - DGS(119047630)|Bautismos 1950 - DGS(119047630)|ES|Español|1950/1950|Santa Rosa, Callao, Callao, Perú|Bautizo|41|Bautizo
119047719|119047719|119047719_000001|Bautismos 1952 - DGS(119047719)|Bautismos 1952 - DGS(119047719)|ES|Español|1952/1952|Santa Rosa, Callao, Callao, Perú|Bautizo|43|Bautizo
119047939|119047939|119047939_000001|Bautismos 1874 - DGS(119047939)|Bautismos 1874 - DGS(119047939)|ES|Español|1874/1874|Santa Rosa, Callao, Callao, Perú|Bautizo|2|Bautizo
119048022|119048022|119048022_000001|Bautismos 1896 - DGS(119048022)|Bautismos 1896 - DGS(119048022)|ES|Español|1896/1896|Santa Rosa, Callao, Callao, Perú|Bautizo|11|Bautizo
119048141|119048141|119048141_000001|Bautismos 1904 - DGS(119048141)|Bautismos 1904 - DGS(119048141)|ES|Español|1904/1904|Santa Rosa, Callao, Callao, Perú|Bautizo|14|Bautizo
119048482|119048482|119048482_000001|Bautismos 1920 - DGS(119048482)|Bautismos 1920 - DGS(119048482)|ES|Español|1920/1920|Santa Rosa, Callao, Callao, Perú|Bautizo|19|Bautizo
119048533|119048533|119048533_000001|Índices de defunciones parroquiales 1962 - DGS(119048533)|Índices de defunciones parroquiales 1962 - DGS(119048533)|ES|Español|1962/1962|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunción|2|Defunción
119048537|119048537|119048537_000001|Índices de matrimonios parroquiales 1965 - DGS(119048537)|Índices de matrimonios parroquiales 1965 - DGS(119048537)|ES|Español|1965/1965|San José, Bellavista, Callao, Callao, Perú|Matrimonio||Matrimonio
119048550|119048550|119048550_000001|Índices de defunciones parroquiales 1934 - DGS(119048550)|Índices de defunciones parroquiales 1934 - DGS(119048550)|ES|Español|1934/1934|Santa Rosa, Callao, Callao, Perú|Defunción||Defunción
119048553|119048553|119048553_000001|Índices de bautismos 1975 - DGS(119048553)|Índices de bautismos 1975 - DGS(119048553)|ES|Español|1975/1975|Inmaculada Concepción, Callao, Callao, Perú|Bautizo||Bautizo
119048557|119048557|119048557_000001|Índices de bautismos 1975 - DGS(119048557)|Índices de bautismos 1975 - DGS(119048557)|ES|Español|1975/1975|Inmaculada Concepción, Callao, Callao, Perú|Bautizo||Bautizo
119048576|119048576|119048576_000001|Índices de defunciones parroquiales 1913 - DGS(119048576)|Índices de defunciones parroquiales 1913 - DGS(119048576)|ES|Español|1913/1913|Santa Rosa, Callao, Callao, Perú|Defunción|1-15|Defunción
119048579|119048579|119048579_000001|Índices de bautismos 1972 - DGS(119048579)|Índices de bautismos 1972 - DGS(119048579)|ES|Español|1972/1972|Nuestra Señora de Lourdes, Callao, Callao, Perú|Bautizo||Bautizo
119048580|119048580|119048580_000001|Índices de defunciones parroquiales 1950 - DGS(119048580)|Índices de defunciones parroquiales 1950 - DGS(119048580)|ES|Español|1950/1950|Santa Rosa, Callao, Callao, Perú|Defunción|2|Defunción
119048602|119048602|119048602_000001|Índices de bautismos 1922 - DGS(119048602)|Índices de bautismos 1922 - DGS(119048602)|ES|Español|1922/1922|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|3|Bautizo
119048783|119048783|119048783_000001|Matrimonios parroquiales 1971 - DGS(119048783)|Matrimonios parroquiales 1971 - DGS(119048783)|ES|Español|1971/1971|Nuestra Señora de Lourdes, Callao, Callao, Perú|Matrimonio|1|Matrimonio
119231087|119231087|119231087_000001|Confirmaciones 1995 - DGS(119231087)|Confirmaciones 1995 - DGS(119231087)|ES|Español|1995/1995|Matriz Catedral Del Callao, Callao, Callao, Perú|Confirmación||Confirmación
119231088|119231088|119231088_000001|Índices de bautismos 1971 - DGS(119231088)|Índices de bautismos 1971 - DGS(119231088)|ES|Español|1971/1971|San José, Bellavista, Callao, Callao, Perú|Bautizo|37|Bautizo
119231121|119231121|119231121_000001|Defunciones parroquiales 1926 - DGS(119231121)|Defunciones parroquiales 1926 - DGS(119231121)|ES|Español|1926/1926|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunción|1|Defunción
119231124|119231124|119231124_000001|Bautismos 2005 - DGS(119231124)|Bautismos 2005 - DGS(119231124)|ES|Español|2005/2005|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|59|Bautizo
119231130|119231130|119231130_000001|Confirmaciones 1988 - DGS(119231130)|Confirmaciones 1988 - DGS(119231130)|ES|Español|1988/1988|Nuestra Señora de Lourdes, Callao, Callao, Perú|Confirmación||Confirmación
119231194|119231194|119231194_000001|Índices de matrimonios parroquiales 1971 - DGS(119231194)|Índices de matrimonios parroquiales 1971 - DGS(119231194)|ES|Español|1971/1971|San José, Bellavista, Callao, Callao, Perú|Matrimonio||Matrimonio
119231195|119231195|119231195_000001|Bautismos 1912 - DGS(119231195)|Bautismos 1912 - DGS(119231195)|ES|Español|1912/1912|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautizo|29|Bautizo
119231197|119231197|119231197_000001|Confirmaciones 1996 - DGS(119231197)|Confirmaciones 1996 - DGS(119231197)|ES|Español|1996/1996|Jesús de Nazareth, Callao, Callao, Perú|Confirmación||Confirmación
119231200|119231200|119231200_000001|Confirmaciones 2011 - DGS(119231200)|Confirmaciones 2011 - DGS(119231200)|ES|Español|2011/2011|María Madre del Redentor, Callao, Callao, Perú|Confirmación||Confirmación
119231224|119231224|119231224_000001|Confirmaciones 2006 - DGS(119231224)|Confirmaciones 2006 - DGS(119231224)|ES|Español|2006/2006|Santa Rosa, Callao, Callao, Perú|Confirmación||Confirmación
119231270|119231270|119231270_000001|Confirmaciones 2005 - DGS(119231270)|Confirmaciones 2005 - DGS(119231270)|ES|Español|2005/2005|Santa Teresita del Niño Jesús, Callao, Callao, Perú|Confirmación||Confirmación
119231275|119231275|119231275_000001|Confirmaciones 2001 - DGS(119231275)|Confirmaciones 2001 - DGS(119231275)|ES|Español|2001/2001|Nuestra Señora de Lourdes, Callao, Callao, Perú|Confirmación||Confirmación
119231293|119231293|119231293_000001|Confirmaciones 1981 - DGS(119231293)|Confirmaciones 1981 - DGS(119231293)|ES|Español|1981/1981|Inmaculada Concepción, Callao, Callao, Perú|Confirmación||Confirmación
119231294|119231294|119231294_000001|Confirmaciones 2005 - DGS(119231294)|Confirmaciones 2005 - DGS(119231294)|ES|Español|2005/2005|Santa Ana, Callao, Callao, Perú|Confirmación||Confirmación
119231295|119231295|119231295_000001|Confirmaciones 2005 - DGS(119231295)|Confirmaciones 2005 - DGS(119231295)|ES|Español|2005/2005|Don Bosco, Callao, Callao, Perú|Confirmación||Confirmación
119231296|119231296|119231296_000001|Confirmaciones 2002 - DGS(119231296)|Confirmaciones 2002 - DGS(119231296)|ES|Español|2002/2002|San Agustín, Callao, Callao, Perú|Confirmación||Confirmación
119231304|119231304|119231304_000001|Confirmaciones 2005 - DGS(119231304)|Confirmaciones 2005 - DGS(119231304)|ES|Español|2005/2005|Matriz Catedral Del Callao, Callao, Callao, Perú|Confirmación||Confirmación
119231310|119231310|119231310_000001|Confirmaciones 2005 - DGS(119231310)|Confirmaciones 2005 - DGS(119231310)|ES|Español|2005/2005|Nuestra Señora Del Rosario, Callao, Callao, Perú|Confirmación||Confirmación
119231311|119231311|119231311_000001|Confirmaciones 2004 - DGS(119231311)|Confirmaciones 2004 - DGS(119231311)|ES|Español|2004/2004|Cristo de La Paz, Callao, Callao, Perú|Confirmación||Confirmación
119231314|119231314|119231314_000001|Confirmaciones 2006 - DGS(119231314)|Confirmaciones 2006 - DGS(119231314)|ES|Español|2006/2006|San Martín y San Lorenzo, Callao, Callao, Perú|Confirmación||Confirmación
119231316|119231316|119231316_000001|Confirmaciones 2011 - DGS(119231316)|Confirmaciones 2011 - DGS(119231316)|ES|Español|2011/2011|El Buen Pastor, Callao, Callao, Perú|Confirmación||Confirmación
119231318|119231318|119231318_000001|Confirmaciones 1997 - DGS(119231318)|Confirmaciones 1997 - DGS(119231318)|ES|Español|1997/1997|Basílica Menor Santuario Nuestra Señora del Carmen, Carmen de La Legua-Reynoso, Callao, Perú|Confirmación||Confirmación
119231320|119231320|119231320_000001|Confirmaciones 2006 - DGS(119231320)|Confirmaciones 2006 - DGS(119231320)|ES|Español|2006/2006|Corazón de María, La Perla, Callao, Perú|Confirmación||Confirmación
119231321|119231321|119231321_000001|Confirmaciones 2004 - DGS(119231321)|Confirmaciones 2004 - DGS(119231321)|ES|Español|2004/2004|María Auxiliadora, La Perla, Callao, Perú|Confirmación||Confirmación
119231327|119231327|119231327_000001|Confirmaciones 2009 - DGS(119231327)|Confirmaciones 2009 - DGS(119231327)|ES|Español|2009/2009|Bellavista, Callao, Callao, Perú|Confirmación||Confirmación
119231328|119231328|119231328_000001|Confirmaciones 1995 - DGS(119231328)|Confirmaciones 1995 - DGS(119231328)|ES|Español|1995/1995|San Pedro el Pescador, Bellavista, Callao, Callao, Perú|Confirmación||Confirmación
119231329|119231329|119231329_000001|Confirmaciones 2014 - DGS(119231329)|Confirmaciones 2014 - DGS(119231329)|ES|Español|2014/2014|San Pablo, Bellavista, Callao, Callao, Perú|Confirmación||Confirmación
119231337|119231337|119231337_000001|Confirmaciones 2004 - DGS(119231337)|Confirmaciones 2004 - DGS(119231337)|ES|Español|2004/2004|Virgen de La Macarena, La Perla, Callao, Perú|Confirmación||Confirmación
119231348|119231348|119231348_000001|Confirmaciones 2004 - DGS(119231348)|Confirmaciones 2004 - DGS(119231348)|ES|Español|2004/2004|Resurrección de Cristo, La Perla, Callao, Perú|Confirmación||Confirmación
119231373|119231373|119231373_000001|Confirmaciones 2001 - DGS(119231373)|Confirmaciones 2001 - DGS(119231373)|ES|Español|2001/2001|Nuestra Señora de Guadalupe, La Perla, Callao, Perú|Confirmación||Confirmación
119231413|119231413|119231413_000001|Confirmaciones 2007 - DGS(119231413)|Confirmaciones 2007 - DGS(119231413)|ES|Español|2007/2007|Sagrado Corazón de Jesús, La Punta, Callao, Perú|Confirmación||Confirmación
119231434|119231434|119231434_000001|Confirmaciones 2005 - DGS(119231434)|Confirmaciones 2005 - DGS(119231434)|ES|Español|2005/2005|San José, Bellavista, Callao, Callao, Perú|Confirmación||Confirmación
119231437|119231437|119231437_000001|Confirmaciones 2012 - DGS(119231437)|Confirmaciones 2012 - DGS(119231437)|ES|Español|2012/2012|San Antonio de Padua, Callao, Callao, Perú|Confirmación||Confirmación
119231450|119231450|119231450_000001|Confirmaciones 1988 - DGS(119231450)|Confirmaciones 1988 - DGS(119231450)|ES|Español|1988/1988|San Juan Macías, Callao, Callao, Perú|Confirmación||Confirmación
119231452|119231452|119231452_000001|Confirmaciones 2005 - DGS(119231452)|Confirmaciones 2005 - DGS(119231452)|ES|Español|2005/2005|Nuestra Señora del Perpetuo Socorro, Callao, Callao, Perú|Confirmación||Confirmación
119231453|119231453|119231453_000001|Confirmaciones 2002 - DGS(119231453)|Confirmaciones 2002 - DGS(119231453)|ES|Español|2002/2002|Santa Ángela Merici, Carmen de La Legua-Reynoso, Callao, Perú|Confirmación||Confirmación
119231454|119231454|119231454_000001|Confirmaciones 2005 - DGS(119231454)|Confirmaciones 2005 - DGS(119231454)|ES|Español|2005/2005|Divino Maestro, Callao, Callao, Perú|Confirmación||Confirmación
119231455|119231455|119231455_000001|Confirmaciones 2010 - DGS(119231455)|Confirmaciones 2010 - DGS(119231455)|ES|Español|2010/2010|Santa Mónica, Callao, Callao, Perú|Confirmación||Confirmación
