uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type|
113365425|113365425|113365425_000001|Informaciones matrimoniales_1884,- - DGS(113365425)|Informaciones matrimoniales_1884,- - DGS(113365425)|ES|Español|1884|Matriz Catedral Del Callao, Callao, Callao, Perú|Informaciones matrimoniales|-|Informaciones matrimoniales-1884|
113365426|113365426|113365426_000001|Informaciones matrimoniales_1883,- - DGS(113365426)|Informaciones matrimoniales_1883,- - DGS(113365426)|ES|Español|1883|Matriz Catedral Del Callao, Callao, Callao, Perú|Informaciones matrimoniales|-|Informaciones matrimoniales-1883|
113365427|113365427|113365427_000001|Informaciones matrimoniales_1882,- - DGS(113365427)|Informaciones matrimoniales_1882,- - DGS(113365427)|ES|Español|1882|Matriz Catedral Del Callao, Callao, Callao, Perú|Informaciones matrimoniales|-|Informaciones matrimoniales-1882|
113365428|113365428|113365428_000001|Informaciones matrimoniales_1881,- - DGS(113365428)|Informaciones matrimoniales_1881,- - DGS(113365428)|ES|Español|1881|Matriz Catedral Del Callao, Callao, Callao, Perú|Informaciones matrimoniales|-|Informaciones matrimoniales-1881|
113365429|113365429|113365429_000001|Informaciones matrimoniales_1880,- - DGS(113365429)|Informaciones matrimoniales_1880,- - DGS(113365429)|ES|Español|1880|Matriz Catedral Del Callao, Callao, Callao, Perú|Informaciones matrimoniales|-|Informaciones matrimoniales-1880|
113365430|113365430|113365430_000001|Informaciones matrimoniales_1879,- - DGS(113365430)|Informaciones matrimoniales_1879,- - DGS(113365430)|ES|Español|1879|Matriz Catedral Del Callao, Callao, Callao, Perú|Informaciones matrimoniales|-|Informaciones matrimoniales-1879|
113365431|113365431|113365431_000001|Informaciones matrimoniales_1952,- - DGS(113365431)|Informaciones matrimoniales_1952,- - DGS(113365431)|ES|Español|1952|Matriz Catedral Del Callao, Callao, Callao, Perú|Informaciones matrimoniales|-|Informaciones matrimoniales-abr 1951—feb 1952|
113365432|113365432|113365432_000001|Informaciones matrimoniales_1949,- - DGS(113365432)|Informaciones matrimoniales_1949,- - DGS(113365432)|ES|Español|1949|Matriz Catedral Del Callao, Callao, Callao, Perú|Informaciones matrimoniales|-|Informaciones matrimoniales-1948—1949|
113365433|113365433|113365433_000001|Informaciones matrimoniales_1942,Vol 8 - DGS(113365433)|Informaciones matrimoniales_1942,Vol 8 - DGS(113365433)|ES|Español|1942|Matriz Catedral Del Callao, Callao, Callao, Perú|Informaciones matrimoniales|Vol 8|Informaciones matrimoniales-15 ene 1940—6 ene 1942|
113365434|113365434|113365434_000001|Informaciones matrimoniales_1946,Vol 10 - DGS(113365434)|Informaciones matrimoniales_1946,Vol 10 - DGS(113365434)|ES|Español|1946|Matriz Catedral Del Callao, Callao, Callao, Perú|Informaciones matrimoniales|Vol 10|Informaciones matrimoniales-1944—1946|
119045367|119045367|119045367_000001|Defunciones parroquiales_1892,Vol 11 - DGS(119045367)|Defunciones parroquiales_1892,Vol 11 - DGS(119045367)|ES|Español|1892|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 11|Defunciones parroquiales-23 feb 1885—15 nov 1892|
119045491|119045491|119045491_000001|Defunciones parroquiales_1879,Vol 7 - DGS(119045491)|Defunciones parroquiales_1879,Vol 7 - DGS(119045491)|ES|Español|1879|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 7|Defunciones parroquiales-1 ago 1872—14 ago 1879|
119045562|119045562|119045562_000001|Defunciones parroquiales_1925,Vol 20 - DGS(119045562)|Defunciones parroquiales_1925,Vol 20 - DGS(119045562)|ES|Español|1925|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 20|Defunciones parroquiales-sept 1919—abr 1925|
119046345|119046345|119046345_000001|Defunciones parroquiales_1913,Vol 15 - DGS(119046345)|Defunciones parroquiales_1913,Vol 15 - DGS(119046345)|ES|Español|1913|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 15|Defunciones parroquiales-jul 1908—oct 1913|
119046492|119046492|119046492_000001|Bautismos_1918,Vol 33 - DGS(119046492)|Bautismos_1918,Vol 33 - DGS(119046492)|ES|Español|1918|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 33|Bautismos-1917—1918|
119046626|119046626|119046626_000001|Matrimonios parroquiales_1921,Vol 11 - DGS(119046626)|Matrimonios parroquiales_1921,Vol 11 - DGS(119046626)|ES|Español|1921|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonios parroquiales|Vol 11|Matrimonios parroquiales-1914—1921|
119046715|119046715|119046715_000001|Bautismos_1947,Vol 39 - DGS(119046715)|Bautismos_1947,Vol 39 - DGS(119046715)|ES|Español|1947|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 39|Bautismos-2 jun 1946—29 nov 1947|
119046840|119046840|119046840_000001|Bautismos_1935,Vol 32 - DGS(119046840)|Bautismos_1935,Vol 32 - DGS(119046840)|ES|Español|1935|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 32|Bautismos-22 oct 1932—6 ene 1935|
119046909|119046909|119046909_000001|Matrimonios parroquiales_1938,Vol 10 - DGS(119046909)|Matrimonios parroquiales_1938,Vol 10 - DGS(119046909)|ES|Español|1938|Santa Rosa, Callao, Callao, Perú|Matrimonios parroquiales|Vol 10|Matrimonios parroquiales-4 ene 1922—30 oct 1938|
119046966|119046966|119046966_000001|Matrimonios parroquiales_1921,Vol 9 - DGS(119046966)|Matrimonios parroquiales_1921,Vol 9 - DGS(119046966)|ES|Español|1921|Santa Rosa, Callao, Callao, Perú|Matrimonios parroquiales|Vol 9|Matrimonios parroquiales-1909—1921|
119046977|119046977|119046977_000001|Matrimonios parroquiales_1879,Vol 3 - DGS(119046977)|Matrimonios parroquiales_1879,Vol 3 - DGS(119046977)|ES|Español|1879|Santa Rosa, Callao, Callao, Perú|Matrimonios parroquiales|Vol 3|Matrimonios parroquiales-13 ene 1878—30 dic 1879|
119047022|119047022|119047022_000001|Matrimonios parroquiales_1878,Vol 2 - DGS(119047022)|Matrimonios parroquiales_1878,Vol 2 - DGS(119047022)|ES|Español|1878|Santa Rosa, Callao, Callao, Perú|Matrimonios parroquiales|Vol 2|Matrimonios parroquiales-1875—1878|
119047123|119047123|119047123_000001|Bautismos_1984,Vol 6 - DGS(119047123)|Bautismos_1984,Vol 6 - DGS(119047123)|ES|Español|1984|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 6|Bautismos-jul 1981—jul 1984|
119047392|119047392|119047392_000001|Bautismos_1916,Vol 18 - DGS(119047392)|Bautismos_1916,Vol 18 - DGS(119047392)|ES|Español|1916|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 18|Bautismos-6 ene 1913—24 dic 1916|
119047480|119047480|119047480_000001|Bautismos_1949,Vol 40 - DGS(119047480)|Bautismos_1949,Vol 40 - DGS(119047480)|ES|Español|1949|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 40|Bautismos-29 nov 1947—24 may 1949|
119047630|119047630|119047630_000001|Bautismos_1950,Vol 41 - DGS(119047630)|Bautismos_1950,Vol 41 - DGS(119047630)|ES|Español|1950|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 41|Bautismos-24 may 1949—26 sept 1950|
119047719|119047719|119047719_000001|Bautismos_1952,Vol 43 - DGS(119047719)|Bautismos_1952,Vol 43 - DGS(119047719)|ES|Español|1952|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 43|Bautismos-15 dic 1951—27 jul 1952|
119047939|119047939|119047939_000001|Bautismos_1874,Vol 2 - DGS(119047939)|Bautismos_1874,Vol 2 - DGS(119047939)|ES|Español|1874|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 2|Bautismos-4 abr 1871—25 jul 1874|
119048022|119048022|119048022_000001|Bautismos_1896,Vol 11 - DGS(119048022)|Bautismos_1896,Vol 11 - DGS(119048022)|ES|Español|1896|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 11|Bautismos-16 may 1894—12 abr 1896|
119048141|119048141|119048141_000001|Bautismos_1904,Vol 14 - DGS(119048141)|Bautismos_1904,Vol 14 - DGS(119048141)|ES|Español|1904|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 14|Bautismos-30 nov 1901—31 ene 1904|
119048482|119048482|119048482_000001|Bautismos_1920,Vol 19 - DGS(119048482)|Bautismos_1920,Vol 19 - DGS(119048482)|ES|Español|1920|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 19|Bautismos-24 dic 1916—22 nov 1920|
119048533|119048533|119048533_000001|Índices de defunciones parroquiales_1962,Vol 2 - DGS(119048533)|Índices de defunciones parroquiales_1962,Vol 2 - DGS(119048533)|ES|Español|1962|Matriz Catedral Del Callao, Callao, Callao, Perú|Índices de defunciones parroquiales|Vol 2|Índices de defunciones parroquiales-1927—1962|
119048537|119048537|119048537_000001|Índices de matrimonios parroquiales_1965,- - DGS(119048537)|Índices de matrimonios parroquiales_1965,- - DGS(119048537)|ES|Español|1965|San José, Bellavista, Callao, Callao, Perú|Índices de matrimonios parroquiales|-|Índices de matrimonios parroquiales-1916—1965|
119048550|119048550|119048550_000001|Índices de defunciones parroquiales_1934,- - DGS(119048550)|Índices de defunciones parroquiales_1934,- - DGS(119048550)|ES|Español|1934|Santa Rosa, Callao, Callao, Perú|Índices de defunciones parroquiales|-|Índices de defunciones parroquiales-1914—1934|
119048553|119048553|119048553_000001|Índices de bautismos_1975,- - DGS(119048553)|Índices de bautismos_1975,- - DGS(119048553)|ES|Español|1975|Inmaculada Concepción, Callao, Callao, Perú|Índices de bautismos|-|Índices de bautismos-1958—1975|
119048557|119048557|119048557_000001|Índices de bautismos_1975,- - DGS(119048557)|Índices de bautismos_1975,- - DGS(119048557)|ES|Español|1975|Inmaculada Concepción, Callao, Callao, Perú|Índices de bautismos|-|Índices de bautismos-1958—1975|
119048576|119048576|119048576_000001|Índices de defunciones parroquiales_1913,01-15 - DGS(119048576)|Índices de defunciones parroquiales_1913,01-15 - DGS(119048576)|ES|Español|1913|Santa Rosa, Callao, Callao, Perú|Índices de defunciones parroquiales|01-15|Índices de defunciones parroquiales-1865—1913|
119048579|119048579|119048579_000001|Índices de bautismos_1972,-  - DGS(119048579)|Índices de bautismos_1972,-  - DGS(119048579)|ES|Español|1972|Nuestra Señora de Lourdes, Callao, Callao, Perú|Índices de bautismos|- |Índices de bautismos-1959—1972|
119048580|119048580|119048580_000001|Índices de defunciones parroquiales_1950,Vol 2 - DGS(119048580)|Índices de defunciones parroquiales_1950,Vol 2 - DGS(119048580)|ES|Español|1950|Santa Rosa, Callao, Callao, Perú|Índices de defunciones parroquiales|Vol 2|Índices de defunciones parroquiales-21 nov 1945—21 may 1950|
119048602|119048602|119048602_000001|Índices de bautismos_1922,Vol 3 - DGS(119048602)|Índices de bautismos_1922,Vol 3 - DGS(119048602)|ES|Español|1922|Matriz Catedral Del Callao, Callao, Callao, Perú|Índices de bautismos|Vol 3|Índices de bautismos-1875—1922|
119048783|119048783|119048783_000001|Matrimonios parroquiales_1971,Vol 1 - DGS(119048783)|Matrimonios parroquiales_1971,Vol 1 - DGS(119048783)|ES|Español|1971|Nuestra Señora de Lourdes, Callao, Callao, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-31 ago 1958—30 jun 1971|
119231087|119231087|119231087_000001|Confirmaciones_1995,- - DGS(119231087)|Confirmaciones_1995,- - DGS(119231087)|ES|Español|1995|Matriz Catedral Del Callao, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-1967—1995|
119231088|119231088|119231088_000001|Índices de bautismos_1971,Vol 37 - DGS(119231088)|Índices de bautismos_1971,Vol 37 - DGS(119231088)|ES|Español|1971|San José, Bellavista, Callao, Callao, Perú|Índices de bautismos|Vol 37|Índices de bautismos-ene 1971—mar 1971|
119231121|119231121|119231121_000001|Defunciones parroquiales_1926,Vol 1 - DGS(119231121)|Defunciones parroquiales_1926,Vol 1 - DGS(119231121)|ES|Español|1926|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 1|Defunciones parroquiales-1908—1926|
119231124|119231124|119231124_000001|Bautismos_2005,Vol 59 - DGS(119231124)|Bautismos_2005,Vol 59 - DGS(119231124)|ES|Español|2005|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 59|Bautismos-mar 1941—jul 2005|
119231130|119231130|119231130_000001|Confirmaciones_1988,- - DGS(119231130)|Confirmaciones_1988,- - DGS(119231130)|ES|Español|1988|Nuestra Señora de Lourdes, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-1968—1988|
119231194|119231194|119231194_000001|Índices de matrimonios parroquiales_1971,- - DGS(119231194)|Índices de matrimonios parroquiales_1971,- - DGS(119231194)|ES|Español|1971|San José, Bellavista, Callao, Callao, Perú|Índices de matrimonios parroquiales|-|Índices de matrimonios parroquiales-1916—1971|
119231195|119231195|119231195_000001|Bautismos_1912,Vol 29 - DGS(119231195)|Bautismos_1912,Vol 29 - DGS(119231195)|ES|Español|1912|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 29|Bautismos-1908—1912|
119231197|119231197|119231197_000001|Confirmaciones_1996,- - DGS(119231197)|Confirmaciones_1996,- - DGS(119231197)|ES|Español|1996|Jesús de Nazareth, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-nov 1981—nov 1996|
119231200|119231200|119231200_000001|Confirmaciones_2011,- - DGS(119231200)|Confirmaciones_2011,- - DGS(119231200)|ES|Español|2011|María Madre del Redentor, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-2006—2011|
119231224|119231224|119231224_000001|Confirmaciones_2006,- - DGS(119231224)|Confirmaciones_2006,- - DGS(119231224)|ES|Español|2006|Santa Rosa, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-ene 1970—ene 2006|
119231270|119231270|119231270_000001|Confirmaciones_2005,- - DGS(119231270)|Confirmaciones_2005,- - DGS(119231270)|ES|Español|2005|Santa Teresita del Niño Jesús, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-dic 1996—ene 2005|
119231275|119231275|119231275_000001|Confirmaciones_2001,- - DGS(119231275)|Confirmaciones_2001,- - DGS(119231275)|ES|Español|2001|Nuestra Señora de Lourdes, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-abr 1970—oct 2001|
119231293|119231293|119231293_000001|Confirmaciones_1981,- - DGS(119231293)|Confirmaciones_1981,- - DGS(119231293)|ES|Español|1981|Inmaculada Concepción, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-dic 1967—dic 1981|
119231294|119231294|119231294_000001|Confirmaciones_2005,- - DGS(119231294)|Confirmaciones_2005,- - DGS(119231294)|ES|Español|2005|Santa Ana, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-nov 1985—jun 2005|
119231295|119231295|119231295_000001|Confirmaciones_2005,- - DGS(119231295)|Confirmaciones_2005,- - DGS(119231295)|ES|Español|2005|Don Bosco, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-2000—2005|
119231296|119231296|119231296_000001|Confirmaciones_2002,- - DGS(119231296)|Confirmaciones_2002,- - DGS(119231296)|ES|Español|2002|San Agustín, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-2000—2002|
119231304|119231304|119231304_000001|Confirmaciones_2005,- - DGS(119231304)|Confirmaciones_2005,- - DGS(119231304)|ES|Español|2005|Matriz Catedral Del Callao, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-sept 1967—feb 2005|
119231310|119231310|119231310_000001|Confirmaciones_2005,- - DGS(119231310)|Confirmaciones_2005,- - DGS(119231310)|ES|Español|2005|Nuestra Señora Del Rosario, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-abr 1981—jun 2005|
119231311|119231311|119231311_000001|Confirmaciones_2004,- - DGS(119231311)|Confirmaciones_2004,- - DGS(119231311)|ES|Español|2004|Cristo de La Paz, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-ago 1975—dic 2004|
119231314|119231314|119231314_000001|Confirmaciones_2006,- - DGS(119231314)|Confirmaciones_2006,- - DGS(119231314)|ES|Español|2006|San Martín y San Lorenzo, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-dic 1977—jun 2006|
119231316|119231316|119231316_000001|Confirmaciones_2011,- - DGS(119231316)|Confirmaciones_2011,- - DGS(119231316)|ES|Español|2011|El Buen Pastor, Callao, Callao, Perú|Confirmaciones|-|Confirmaciones-jul 1984—dic 2011|
119231318|119231318|119231318_000001|Confirmaciones_1997,- - DGS(119231318)|Confirmaciones_1997,- - DGS(119231318)|ES|Español|1997|Basílica Menor Santuario Nuestra Señora del Carmen, Carmen de La Legua-Reynoso, Callao, Perú|Confirmaciones|-|Confirmaciones-1968—1997|
119231320|119231320|119231320_000001|Confirmaciones_2006,- - DGS(119231320)|Confirmaciones_2006,- - DGS(119231320)|ES|Español|2006|Corazón de María, La Perla, Callao, Perú|Confirmaciones|-|Confirmaciones-may 2003—may 2006|
119231321|119231321|119231321_000001|Confirmaciones_2004,- - DGS(119231321)|Confirmaciones_2004,- - DGS(119231321)|ES|Español|2004|María Auxiliadora, La Perla, Callao, Perú|Confirmaciones|-|Confirmaciones-oct 1992—dic 2004|
119231327|119231327|119231327_000001|Confirmaciones_2009,De la Sagrada Familia Bellavista - DGS(119231327)|Confirmaciones_2009,De la Sagrada Familia Bellavista - DGS(119231327)|ES|Español|2009|Bellavista, Callao, Callao, Perú|Confirmaciones|De la Sagrada Familia Bellavista|Confirmaciones-nov 2000—jul 2009|
