uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type|
106364481|106364481|106364481_000001|Confirmaciones_3_6 dic 2014–25 nov 2018,Vol 3 - DGS(106364481)|Confirmaciones_3_6 dic 2014–25 nov 2018,Vol 3 - DGS(106364481)|ES|Español|2018|Cristo Rey, Ilo, Ilo, Ilo, Moquegua, Perú|Confirmaciones|Vol 3|Confirmaciones-6 dic 2014—25 nov 2018|
106364482|106364482|106364482_000001|Confirmaciones_2_3 dic 2000–1 dic 2013,Vol 2 - DGS(106364482)|Confirmaciones_2_3 dic 2000–1 dic 2013,Vol 2 - DGS(106364482)|ES|Español|2013|Cristo Rey, Ilo, Ilo, Ilo, Moquegua, Perú|Confirmaciones|Vol 2|Confirmaciones-3 dic 2000—1 dic 2013|
106364483|106364483|106364483_000001|Confirmaciones_1_20 mar 1997–1 dic 1999,Vol 1 - DGS(106364483)|Confirmaciones_1_20 mar 1997–1 dic 1999,Vol 1 - DGS(106364483)|ES|Español|1999|Cristo Rey, Ilo, Ilo, Ilo, Moquegua, Perú|Confirmaciones|Vol 1|Confirmaciones-20 mar 1997—11 dic 1999|
106364484|106364484|106364484_000001|Matrimonios_1_2 ago 1971–18 dic 1999,Vol 1 - DGS(106364484)|Matrimonios_1_2 ago 1971–18 dic 1999,Vol 1 - DGS(106364484)|ES|Español|1999|Cristo Rey, Ilo, Ilo, Ilo, Moquegua, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-2 ago 1971—18 dic 1999|
106364485|106364485|106364485_000001|Matrimonios_2_18 dic 1999–9 mar 2019,Vol 2 - DGS(106364485)|Matrimonios_2_18 dic 1999–9 mar 2019,Vol 2 - DGS(106364485)|ES|Español|2019|Cristo Rey, Ilo, Ilo, Ilo, Moquegua, Perú|Matrimonios parroquiales|Vol 2|Matrimonios parroquiales-18 dic 1999—9 mar 2019|
106364486|106364486|106364486_000001|Bautismos_1_20 feb 2010–26 jul 2014,Vol 1 - DGS(106364486)|Bautismos_1_20 feb 2010–26 jul 2014,Vol 1 - DGS(106364486)|ES|Español|2014|Santa María de los Ángeles, Ilo, Ilo, Moquegua, Perú|Bautismos|Vol 1|Bautismos-20 feb 2010—26 jul 2014|
106364487|106364487|106364487_000001|Bautismos_2_26 feb 2014–28 ene 2017,Vol 2 - DGS(106364487)|Bautismos_2_26 feb 2014–28 ene 2017,Vol 2 - DGS(106364487)|ES|Español|2017|Santa María de los Ángeles, Ilo, Ilo, Moquegua, Perú|Bautismos|Vol 2|Bautismos-26 feb 2014—28 ene 2017|
106364488|106364488|106364488_000001|Bautismos_3_10 jun 2017–30 mar 2019,Vol 3 - DGS(106364488)|Bautismos_3_10 jun 2017–30 mar 2019,Vol 3 - DGS(106364488)|ES|Español|2019|Santa María de los Ángeles, Ilo, Ilo, Moquegua, Perú|Bautismos|Vol 3|Bautismos-10 jun 2017—30 mar 2019|
106364489|106364489|106364489_000001|Bautismos_1_30 may 1964–20 sep 1986,Vol 1 - DGS(106364489)|Bautismos_1_30 may 1964–20 sep 1986,Vol 1 - DGS(106364489)|ES|Español|1986|San Martín de Porres, Pacocha, Ilo, Moquegua, Perú|Bautismos|Vol 1|Bautismos-1964—1986|
106364490|106364490|106364490_000001|Bautismos_2_18 oct 1986–28 jul 2006,Vol 2 - DGS(106364490)|Bautismos_2_18 oct 1986–28 jul 2006,Vol 2 - DGS(106364490)|ES|Español|2006|San Martín de Porres, Pacocha, Ilo, Moquegua, Perú|Bautismos|Vol 2|Bautismos-1986—2006|
106364491|106364491|106364491_000001|Bautismos_3_29 jul 2006–9 mar 2019,Vol 3 - DGS(106364491)|Bautismos_3_29 jul 2006–9 mar 2019,Vol 3 - DGS(106364491)|ES|Español|2019|San Martín de Porres, Pacocha, Ilo, Moquegua, Perú|Bautismos|Vol 3|Bautismos-jul 2006—mar 2019|
106364492|106364492|106364492_000001|Confirmaciones_1_28 nov 2010–6 dic 2014,Vol 1 - DGS(106364492)|Confirmaciones_1_28 nov 2010–6 dic 2014,Vol 1 - DGS(106364492)|ES|Español|2014|San Martín de Porres, Pacocha, Ilo, Moquegua, Perú|Confirmaciones|Vol 1|Confirmaciones-28 nov 2010—6 dic 2014|
106364493|106364493|106364493_000001|Confirmaciones_2_6 dic 2014–18 dic 2016,Vol 2 - DGS(106364493)|Confirmaciones_2_6 dic 2014–18 dic 2016,Vol 2 - DGS(106364493)|ES|Español|2016|San Martín de Porres, Pacocha, Ilo, Moquegua, Perú|Confirmaciones|Vol 2|Confirmaciones-6 dic 2014—18 dic 2016|
106364494|106364494|106364494_000001|Confirmaciones_2_2 sep 2017–21 dic 2018,Vol 2 - DGS(106364494)|Confirmaciones_2_2 sep 2017–21 dic 2018,Vol 2 - DGS(106364494)|ES|Español|2018|Santa María de los Ángeles, Ilo, Ilo, Moquegua, Perú|Confirmaciones|Vol 2|Confirmaciones-2 sept 2017—21 dic 2018|
106364495|106364495|106364495_000001|Matrimonios_1_2 feb 2010–21 ene 2017,Vol 1 - DGS(106364495)|Matrimonios_1_2 feb 2010–21 ene 2017,Vol 1 - DGS(106364495)|ES|Español|2017|Santa María de los Ángeles, Ilo, Ilo, Moquegua, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-2 feb 2010—21 ene 2017|
106364496|106364496|106364496_000001|Matrimonios_2_5 ago 2017–29 dic 2018,Vol 2 - DGS(106364496)|Matrimonios_2_5 ago 2017–29 dic 2018,Vol 2 - DGS(106364496)|ES|Español|2018|Santa María de los Ángeles, Ilo, Ilo, Moquegua, Perú|Matrimonios parroquiales|Vol 2|Matrimonios parroquiales-5 ago 2017—31 dic 2018|
106364497|106364497|106364497_000001|Matrimonios_1_22 jul 1964–26 ene 2019,Vol 1 - DGS(106364497)|Matrimonios_1_22 jul 1964–26 ene 2019,Vol 1 - DGS(106364497)|ES|Español|2019|San Martín de Porres, Pacocha, Ilo, Moquegua, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-jul 1964—ene 2019|
106364498|106364498|106364498_000001|Confirmaciones_1_1 dic 1996–18 dic 2016,Vol 1 - DGS(106364498)|Confirmaciones_1_1 dic 1996–18 dic 2016,Vol 1 - DGS(106364498)|ES|Español|2016|San Martín de Porres, Pacocha, Ilo, Moquegua, Perú|Confirmaciones|Vol 1|Confirmaciones-1996—2016|
106364499|106364499|106364499_000001|Confirmaciones_1_13 dic 2003–25 nov 2018,Vol 1 - DGS(106364499)|Confirmaciones_1_13 dic 2003–25 nov 2018,Vol 1 - DGS(106364499)|ES|Español|2018|Santísima Trinidad, Ilo, Ilo, Moquegua, Perú|Confirmaciones|Vol 1|Confirmaciones-2003—2018|
106364500|106364500|106364500_000001|Bautismos_1_10 may 2003–22 nov 2014,Vol 1 - DGS(106364500)|Bautismos_1_10 may 2003–22 nov 2014,Vol 1 - DGS(106364500)|ES|Español|2014|Santísima Trinidad, Ilo, Ilo, Moquegua, Perú|Bautismos|Vol 1|Bautismos-2003—2014|
106364501|106364501|106364501_000001|Matrimonios_1_3 nov 2003–23 mar 2019,Vol 1 - DGS(106364501)|Matrimonios_1_3 nov 2003–23 mar 2019,Vol 1 - DGS(106364501)|ES|Español|2003|Santísima Trinidad, Ilo, Ilo, Moquegua, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-2003|
106364502|106364502|106364502_000001|Matrimonios_1_18 dic 2010–9 feb 2019,Vol 1 - DGS(106364502)|Matrimonios_1_18 dic 2010–9 feb 2019,Vol 1 - DGS(106364502)|ES|Español|2019|Sagrado Corazón de Jesús, Ilo, Ilo, Moquegua, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-2010—2019|
106364503|106364503|106364503_000001|Confirmaciones_1_28 nov 2010–23 nov 2018,Vol 1 - DGS(106364503)|Confirmaciones_1_28 nov 2010–23 nov 2018,Vol 1 - DGS(106364503)|ES|Español|2018|Sagrado Corazón de Jesús, Ilo, Ilo, Moquegua, Perú|Confirmaciones|Vol 1|Confirmaciones-2010—2018|
106364504|106364504|106364504_000001|Bautismos_1_18 dic 2010–9 feb 2019,Vol 1 - DGS(106364504)|Bautismos_1_18 dic 2010–9 feb 2019,Vol 1 - DGS(106364504)|ES|Español|2019|Sagrado Corazón de Jesús, Ilo, Ilo, Moquegua, Perú|Bautismos|Vol 1|Bautismos-feb 2010—mar 2019|
106412744|106412744|106412744_000001|Bautismos_22_24 jun 1985–26 abr 1986,Vol 22 - DGS(106412744)|Bautismos_22_24 jun 1985–26 abr 1986,Vol 22 - DGS(106412744)|ES|Español|1986|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 22|Bautismos-24 jun 1985—26 abr 1986|
106412745|106412745|106412745_000001|Bautismos_23_24 may 1986–29 ago 1987,Vol 23 - DGS(106412745)|Bautismos_23_24 may 1986–29 ago 1987,Vol 23 - DGS(106412745)|ES|Español|1987|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 23|Bautismos-3 may 1986—29 ago 1987|
106412746|106412746|106412746_000001|Bautismos_24_29 ago 1987–23 feb 1989,Vol 24 - DGS(106412746)|Bautismos_24_29 ago 1987–23 feb 1989,Vol 24 - DGS(106412746)|ES|Español|1989|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 24|Bautismos-29 ago 1987—25 feb 1989|
106412747|106412747|106412747_000001|Bautismos_25_25 feb 1989–23 nov 1990,Vol 25 - DGS(106412747)|Bautismos_25_25 feb 1989–23 nov 1990,Vol 25 - DGS(106412747)|ES|Español|1990|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 25|Bautismos-25 feb 1989—10 nov 1990|
106412748|106412748|106412748_000001|Bautismos_26_10 nov 1990–7 mar 1992,Vol 26 - DGS(106412748)|Bautismos_26_10 nov 1990–7 mar 1992,Vol 26 - DGS(106412748)|ES|Español|1992|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 26|Bautismos-10 nov 1990—7 mar 1992|
106412749|106412749|106412749_000001|Bautismos_27_7 mar 1992–23 oct 1993,Vol 27 - DGS(106412749)|Bautismos_27_7 mar 1992–23 oct 1993,Vol 27 - DGS(106412749)|ES|Español|1993|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 27|Bautismos-7 mar 1992—23 oct 1993|
106412750|106412750|106412750_000001|Bautismos_28_23 oct 1993–7 oct 1995,Vol 28 - DGS(106412750)|Bautismos_28_23 oct 1993–7 oct 1995,Vol 28 - DGS(106412750)|ES|Español|1995|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 28|Bautismos-23 oct 1993—7 oct 1995|
106412751|106412751|106412751_000001|Bautismos_28_23 oct 1995–7 dic 1999,Vol 28 - DGS(106412751)|Bautismos_28_23 oct 1995–7 dic 1999,Vol 28 - DGS(106412751)|ES|Español|1999|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 28|Bautismos-7 oct 1995—7 dic 1999|
106412752|106412752|106412752_000001|Bautismos_30_18 dic 1999–24 abr 2004,Vol 30 - DGS(106412752)|Bautismos_30_18 dic 1999–24 abr 2004,Vol 30 - DGS(106412752)|ES|Español|2004|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 30|Bautismos-18 dic 1999—24 abr 2004|
106412753|106412753|106412753_000001|Bautismos_31_24 abr 2004–27 sep 2008,Vol 31 - DGS(106412753)|Bautismos_31_24 abr 2004–27 sep 2008,Vol 31 - DGS(106412753)|ES|Español|2008|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 31|Bautismos-24 abr 2004—27 sept 2008|
106412754|106412754|106412754_000001|Bautismos_32_27 sep 2008–3 mar 2012,Vol 32 - DGS(106412754)|Bautismos_32_27 sep 2008–3 mar 2012,Vol 32 - DGS(106412754)|ES|Español|2012|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 32|Bautismos-27 sept 2008—3 mar 2012|
106412755|106412755|106412755_000001|Bautismos_33_10 mar 2012–13 nov 2016,Vol 33 - DGS(106412755)|Bautismos_33_10 mar 2012–13 nov 2016,Vol 33 - DGS(106412755)|ES|Español|2016|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 33|Bautismos-10 mar 2012—13 nov 2016|
106412756|106412756|106412756_000001|Bautismos_34_13 nov 2016–23 feb 2019,Vol 34 - DGS(106412756)|Bautismos_34_13 nov 2016–23 feb 2019,Vol 34 - DGS(106412756)|ES|Español|2019|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 34|Bautismos-nov 2016—feb 2019|
106412757|106412757|106412757_000001|Bautismos_1-7_19 nov 1899–2 feb 1926,1-7 - DGS(106412757)|Bautismos_1-7_19 nov 1899–2 feb 1926,1-7 - DGS(106412757)|ES|Español|1926|Las Yaras, Sama, Tacna, Tacna, Perú|Bautismos|1-7|Bautismos-nov 1899—feb 1926|
106412758|106412758|106412758_000001|Bautismos_1_18 jul 1998–3 jul 2004,Vol 1 - DGS(106412758)|Bautismos_1_18 jul 1998–3 jul 2004,Vol 1 - DGS(106412758)|ES|Español|2004|Nuestra Señora de la Paz, Las Buganvillas, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 1|Bautismos-18 jul 1998—3 jul 2004|
106412759|106412759|106412759_000001|Bautismos_2_3 jul 2004–6 dic 2008,Vol 2 - DGS(106412759)|Bautismos_2_3 jul 2004–6 dic 2008,Vol 2 - DGS(106412759)|ES|Español|2008|Nuestra Señora de la Paz, Las Buganvillas, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 2|Bautismos-3 jul 2004—6 dic 2008|
106412760|106412760|106412760_000001|Bautismos_3_6 dic 2008–6 dic 2013,Vol 3 - DGS(106412760)|Bautismos_3_6 dic 2008–6 dic 2013,Vol 3 - DGS(106412760)|ES|Español|2013|Nuestra Señora de la Paz, Las Buganvillas, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 3|Bautismos-6 dic 2008—6 dic 2013|
106412761|106412761|106412761_000001|Bautismos_4_16 feb 2013–9 feb 2019,Vol 4 - DGS(106412761)|Bautismos_4_16 feb 2013–9 feb 2019,Vol 4 - DGS(106412761)|ES|Español|2019|Nuestra Señora de la Paz, Las Buganvillas, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 4|Bautismos-16 feb 2013—9 feb 2019|
106412762|106412762|106412762_000001|Confirmaciones_1_25 mar 1956–14 sep 1986,Vol 1 - DGS(106412762)|Confirmaciones_1_25 mar 1956–14 sep 1986,Vol 1 - DGS(106412762)|ES|Español|1986|Nuestra Señora de la Paz, Las Buganvillas, Tacna, Tacna, Tacna, Perú|Confirmaciones|Vol 1|Confirmaciones-25 mar 1956—14 sept 1986|
106412763|106412763|106412763_000001|Confirmaciones_2_22 dic 1986–11 dic 2011,Vol 2 - DGS(106412763)|Confirmaciones_2_22 dic 1986–11 dic 2011,Vol 2 - DGS(106412763)|ES|Español|2011|Nuestra Señora de la Paz, Las Buganvillas, Tacna, Tacna, Tacna, Perú|Confirmaciones|Vol 2|Confirmaciones-22 dic 1986—11 dic 2011|
106412764|106412764|106412764_000001|Confirmaciones_1_18 nov 2009–22 dic 2018,Vol 1 - DGS(106412764)|Confirmaciones_1_18 nov 2009–22 dic 2018,Vol 1 - DGS(106412764)|ES|Español|2018|Nuestra Señora de la Paz, Las Buganvillas, Tacna, Tacna, Tacna, Perú|Confirmaciones|Vol 1|Confirmaciones-2009—2018|
106412765|106412765|106412765_000001|Confirmaciones_1_15 nov 1999–9 dic 2018,Vol 1 - DGS(106412765)|Confirmaciones_1_15 nov 1999–9 dic 2018,Vol 1 - DGS(106412765)|ES|Español|2018|Nuestra Señora de la Paz, Las Buganvillas, Tacna, Tacna, Tacna, Perú|Confirmaciones|Vol 1|Confirmaciones-1999—2018|
106412766|106412766|106412766_000001|Matrimonios_1_26 may 1948–29 jul 1950,Vol 1 - DGS(106412766)|Matrimonios_1_26 may 1948–29 jul 1950,Vol 1 - DGS(106412766)|ES|Español|1950|Santa Rosa, La Yarada-Los Palos, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-26 may 1948—29 jul 1950|
106412767|106412767|106412767_000001|Matrimonios_2_14 ene 1951–24 oct 1970,Vol 2 - DGS(106412767)|Matrimonios_2_14 ene 1951–24 oct 1970,Vol 2 - DGS(106412767)|ES|Español|1970|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 2|Matrimonios parroquiales-14 ene 1951—24 oct 1970|
106412768|106412768|106412768_000001|Matrimonios_3_24 oct 1970–13 jun 1979,Vol 3 - DGS(106412768)|Matrimonios_3_24 oct 1970–13 jun 1979,Vol 3 - DGS(106412768)|ES|Español|1979|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 3|Matrimonios parroquiales-24 oct 1970—13 jun 1979|
106412769|106412769|106412769_000001|Matrimonios_4_16 jun 1979–12 sep 1986,Vol 4 - DGS(106412769)|Matrimonios_4_16 jun 1979–12 sep 1986,Vol 4 - DGS(106412769)|ES|Español|1986|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 4|Matrimonios parroquiales-16 jun 1979—12 sept 1986|
106412770|106412770|106412770_000001|Matrimonios_5_13 sep 1986–7 ene 1995,Vol 5 - DGS(106412770)|Matrimonios_5_13 sep 1986–7 ene 1995,Vol 5 - DGS(106412770)|ES|Español|1995|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 5|Matrimonios parroquiales-13 sept 1986—7 ene 1995|
106412771|106412771|106412771_000001|Matrimonios_6_7 ene 1995–18 jun 2005,Vol 6 - DGS(106412771)|Matrimonios_6_7 ene 1995–18 jun 2005,Vol 6 - DGS(106412771)|ES|Español|2005|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 6|Matrimonios parroquiales-7 ene 1995—18 jun 2005|
106412772|106412772|106412772_000001|Matrimonios_7_18 jun 2005–24 oct 2015,Vol 7 - DGS(106412772)|Matrimonios_7_18 jun 2005–24 oct 2015,Vol 7 - DGS(106412772)|ES|Español|2015|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 7|Matrimonios parroquiales-18 jun 2005—24 oct 2015|
106412773|106412773|106412773_000001|Matrimonios_8_24 oct 2015–19 ene 2018,Vol 8 - DGS(106412773)|Matrimonios_8_24 oct 2015–19 ene 2018,Vol 8 - DGS(106412773)|ES|Español|2018|Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 8|Matrimonios parroquiales-oct 2015—ene 2018|
106412774|106412774|106412774_000001|Matrimonios_1-7_10 ene 1930–20 may 2017,1-7 - DGS(106412774)|Matrimonios_1-7_10 ene 1930–20 may 2017,1-7 - DGS(106412774)|ES|Español|2003|Las Yaras, Sama, Tacna, Tacna, Perú|Matrimonios parroquiales|1-7|Matrimonios parroquiales-1930—2003|
106412775|106412775|106412775_000001|Matrimonios_8_2 feb 1926–8 abr 1933,Vol 8 - DGS(106412775)|Matrimonios_8_2 feb 1926–8 abr 1933,Vol 8 - DGS(106412775)|ES|Español|1933|Las Yaras, Sama, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 8|Matrimonios parroquiales-1926—1933|
106412776|106412776|106412776_000001|Matrimonios_9_21 ene 1933–15 nov 1974,Vol 9 - DGS(106412776)|Matrimonios_9_21 ene 1933–15 nov 1974,Vol 9 - DGS(106412776)|ES|Español|1974|Las Yaras, Sama, Tacna, Tacna, Perú|Bautismos|Vol 9|Bautismos-1933—1974|
106412777|106412777|106412777_000001|Matrimonios_10_12 dic 1964–12 feb 1987,Vol 10 - DGS(106412777)|Matrimonios_10_12 dic 1964–12 feb 1987,Vol 10 - DGS(106412777)|ES|Español|1987|Las Yaras, Sama, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 10|Matrimonios parroquiales-1964—1987|
106412778|106412778|106412778_000001|Matrimonios_11_20 may 1987–30 may 1998,Vol 11 - DGS(106412778)|Matrimonios_11_20 may 1987–30 may 1998,Vol 11 - DGS(106412778)|ES|Español|1998|Las Yaras, Sama, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 11|Matrimonios parroquiales-1987—1998|
106412779|106412779|106412779_000001|Matrimonios_12_5 jun 1999–7 dic 2003,Vol 12 - DGS(106412779)|Matrimonios_12_5 jun 1999–7 dic 2003,Vol 12 - DGS(106412779)|ES|Español|2003|Las Yaras, Sama, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 12|Matrimonios parroquiales-1999—2003|
106412780|106412780|106412780_000001|Matrimonios_13_7 dic 2013–2 feb 2019,Vol 13 - DGS(106412780)|Matrimonios_13_7 dic 2013–2 feb 2019,Vol 13 - DGS(106412780)|ES|Español|2013|Las Yaras, Sama, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 13|Matrimonios parroquiales-2013|
106412781|106412781|106412781_000001|Matrimonios_1_18 jul 1998–15 dic 2018,Vol 1 - DGS(106412781)|Matrimonios_1_18 jul 1998–15 dic 2018,Vol 1 - DGS(106412781)|ES|Español|2018|Nuestra Señora de la Paz, Las Buganvillas, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-jul 1998—dic 2018|
106412782|106412782|106412782_000001|Defunciones_1_18 ene 1951–27 dic 1956,Vol 1 - DGS(106412782)|Defunciones_1_18 ene 1951–27 dic 1956,Vol 1 - DGS(106412782)|ES|Español|1956|Nuestra Señora de la Paz, Las Buganvillas, Tacna, Tacna, Tacna, Perú|Defunciones parroquiales|Vol 1|Defunciones parroquiales-18 ene 1951—27 dic 1956|
106412810|106412810|106412810_000001|Bautismos_1_26 jul 2003–6 nov 2006,Vol 1 - DGS(106412810)|Bautismos_1_26 jul 2003–6 nov 2006,Vol 1 - DGS(106412810)|ES|Español|2006|San José Misericordioso, Eduardo Pérez Gamboa, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Bautismos|Vol 1|Bautismos-jul 2003—nov 2006|
106412811|106412811|106412811_000001|Bautismos_2_6 nov 2010–4 oct 2014,Vol 2 - DGS(106412811)|Bautismos_2_6 nov 2010–4 oct 2014,Vol 2 - DGS(106412811)|ES|Español|2014|San José Misericordioso, Eduardo Pérez Gamboa, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Bautismos|Vol 2|Bautismos-nov 2010—oct 2014|
106412812|106412812|106412812_000001|Bautismos_3_4 oct 2014–16 oct 2016,Vol 3 - DGS(106412812)|Bautismos_3_4 oct 2014–16 oct 2016,Vol 3 - DGS(106412812)|ES|Español|2016|San José Misericordioso, Eduardo Pérez Gamboa, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Bautismos|Vol 3|Bautismos-oct 2014—oct 2016|
106412813|106412813|106412813_000001|Bautismos_4_16 oct 2016–19 ene 2019,Vol 4 - DGS(106412813)|Bautismos_4_16 oct 2016–19 ene 2019,Vol 4 - DGS(106412813)|ES|Español|2019|San José Misericordioso, Eduardo Pérez Gamboa, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Bautismos|Vol 4|Bautismos-oct 2016—ene 2019|
106412814|106412814|106412814_000001|Bautismos_5_19–27 ene 2019,Vol 5 - DGS(106412814)|Bautismos_5_19–27 ene 2019,Vol 5 - DGS(106412814)|ES|Español|2019|San José Misericordioso, Eduardo Pérez Gamboa, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Bautismos|Vol 5|Bautismos-19 ene 2019—27 ene 2019|
106412815|106412815|106412815_000001|Bautismos_1_1 abr 1951–19 mar 1962,Vol 1 - DGS(106412815)|Bautismos_1_1 abr 1951–19 mar 1962,Vol 1 - DGS(106412815)|ES|Español|1962|San José, Pachía, Pachía, Tacna, Tacna, Perú|Bautismos|Vol 1|Bautismos-1951—1962|
106412816|106412816|106412816_000001|Bautismos_2_5 may 1962–29 jun 1983,Vol 2 - DGS(106412816)|Bautismos_2_5 may 1962–29 jun 1983,Vol 2 - DGS(106412816)|ES|Español|1984|San José, Pachía, Pachía, Tacna, Tacna, Perú|Bautismos|Vol 2|Bautismos-1962—1984|
106412817|106412817|106412817_000001|Bautismos_3_15 sep 1984–18 abr 1992,Vol 3 - DGS(106412817)|Bautismos_3_15 sep 1984–18 abr 1992,Vol 3 - DGS(106412817)|ES|Español|1992|San José, Pachía, Pachía, Tacna, Tacna, Perú|Bautismos|Vol 3|Bautismos-1984—1992|
106412818|106412818|106412818_000001|Bautismos_4_18 abr 1992–12 may 1995,Vol 4 - DGS(106412818)|Bautismos_4_18 abr 1992–12 may 1995,Vol 4 - DGS(106412818)|ES|Español|1995|San José, Pachía, Pachía, Tacna, Tacna, Perú|Bautismos|Vol 4|Bautismos-1992—1995|
106412819|106412819|106412819_000001|Bautismos_5_4 feb 1995–12 may 2001,Vol 5 - DGS(106412819)|Bautismos_5_4 feb 1995–12 may 2001,Vol 5 - DGS(106412819)|ES|Español|2001|San José, Pachía, Pachía, Tacna, Tacna, Perú|Bautismos|Vol 5|Bautismos-1995—2001|
106412820|106412820|106412820_000001|Bautismos_6_18 oct 2001–15 nov 2009,Vol 6 - DGS(106412820)|Bautismos_6_18 oct 2001–15 nov 2009,Vol 6 - DGS(106412820)|ES|Español|2009|San José, Pachía, Pachía, Tacna, Tacna, Perú|Bautismos|Vol 6|Bautismos-2001—2009|
106412821|106412821|106412821_000001|Bautismos_7_15 nov 2010–2 feb 2019,Vol 7 - DGS(106412821)|Bautismos_7_15 nov 2010–2 feb 2019,Vol 7 - DGS(106412821)|ES|Español|2019|San José, Pachía, Pachía, Tacna, Tacna, Perú|Bautismos|Vol 7|Bautismos-nov 2010—feb 2019|
106412822|106412822|106412822_000001|Bautismos_1_14 mar 1994–7 jun 1997,Vol 1 - DGS(106412822)|Bautismos_1_14 mar 1994–7 jun 1997,Vol 1 - DGS(106412822)|ES|Español|1994|Nuestra Señora de la Natividad, Tacna, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 1|Bautismos-1994|
