uad      | dgs      | folder          | archive_reference                                                           | record_title                                                                | language_title| language| dates    | locality                                                                                                                   | record_type | volume   | event_type
106165357| 106165357| 106165357_000001| Bautismos 7 6 may 1989–24 dic 1990 - DGS(106165357)                         | Bautismos 7 6 may 1989–24 dic 1990 - DGS(106165357)                         | ES            | Español | 1990/1990| Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú                                                                       | Bautizo     | 7        | Bautizo
106165358| 106165358| 106165358_000001| Bautismos 8 29 dic 1990–28 ago 1993 - DGS(106165358)                        | Bautismos 8 29 dic 1990–28 ago 1993 - DGS(106165358)                        | ES            | Español | 1993/1993| Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú                                                                       | Bautizo     | 8        | Bautizo
106165359| 106165359| 106165359_000001| Bautismos 9 29 ago 1993–10 ene 1995 - DGS(106165359)                        | Bautismos 9 29 ago 1993–10 ene 1995 - DGS(106165359)                        | ES            | Español | 1994/1994| Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú                                                                       | Bautizo     | 9        | Bautizo
106165360| 106165360| 106165360_000001| Bautismos 9-A 5 sep 1978–5 dic 1986 - DGS(106165360)                        | Bautismos 9-A 5 sep 1978–5 dic 1986 - DGS(106165360)                        | ES            | Español | 1987/1987| Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú                                                                       | Bautizo     | 9-A      | Bautizo
106165361| 106165361| 106165361_000001| Bautismos 1 25 mar 1985–4 may 1991 - DGS(106165361)                         | Bautismos 1 25 mar 1985–4 may 1991 - DGS(106165361)                         | ES            | Español | 1991/1991| Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú                                                            | Bautizo     | 1        | Bautizo
106165362| 106165362| 106165362_000001| Bautismos 2 4 may 1991–29 jul 1995 - DGS(106165362)                         | Bautismos 2 4 may 1991–29 jul 1995 - DGS(106165362)                         | ES            | Español | 1995/1995| Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú                                                            | Bautizo     | 2        | Bautizo
106165363| 106165363| 106165363_000001| Bautismos 3 29 jul 1995–20 mar 1999 - DGS(106165363)                        | Bautismos 3 29 jul 1995–20 mar 1999 - DGS(106165363)                        | ES            | Español | 1999/1999| Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú                                                            | Bautizo     | 3        | Bautizo
106165364| 106165364| 106165364_000001| Bautismos 4 20 mar 1999–23 mar 2002 - DGS(106165364)                        | Bautismos 4 20 mar 1999–23 mar 2002 - DGS(106165364)                        | ES            | Español | 2002/2002| Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú                                                            | Bautizo     | 4        | Bautizo
106165365| 106165365| 106165365_000001| Bautismos 5 23 mar 2002–24 dic 2005 - DGS(106165365)                        | Bautismos 5 23 mar 2002–24 dic 2005 - DGS(106165365)                        | ES            | Español | 2005/2005| Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú                                                            | Bautizo     | 5        | Bautizo
106165366| 106165366| 106165366_000001| Bautismos 6 31 dic 2005–12 jul 2008 - DGS(106165366)                        | Bautismos 6 31 dic 2005–12 jul 2008 - DGS(106165366)                        | ES            | Español | 2005/2005| Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú                                                            | Bautizo     | 6        | Bautizo
106165367| 106165367| 106165367_000001| Bautismos 7 24 feb 2008–24 dic 2009 - DGS(106165367)                        | Bautismos 7 24 feb 2008–24 dic 2009 - DGS(106165367)                        | ES            | Español | 2009/2009| Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú                                                            | Bautizo     | 7        | Bautizo
106165368| 106165368| 106165368_000001| Bautismos 8 24 dic 2009–18 jun 2011 - DGS(106165368)                        | Bautismos 8 24 dic 2009–18 jun 2011 - DGS(106165368)                        | ES            | Español | 2011/2011| Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú                                                            | Bautizo     | 8        | Bautizo
106165369| 106165369| 106165369_000001| Bautismos 9 25 jun 2011–9 jun 2013 - DGS(106165369)                         | Bautismos 9 25 jun 2011–9 jun 2013 - DGS(106165369)                         | ES            | Español | 2013/2013| Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú                                                            | Bautizo     | 9        | Bautizo
106165370| 106165370| 106165370_000001| Bautismos 10 15 jun 2013–28 nov 2015 - DGS(106165370)                       | Bautismos 10 15 jun 2013–28 nov 2015 - DGS(106165370)                       | ES            | Español | 2015/2015| Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú                                                            | Bautizo     | 10       | Bautizo
106165371| 106165371| 106165371_000001| Bautismos 10 28 nov 2015–12 ene 2019 - DGS(106165371)                       | Bautismos 10 28 nov 2015–12 ene 2019 - DGS(106165371)                       | ES            | Español | 2019/2019| Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú                                                            | Bautizo     | 10       | Bautizo
106165372| 106165372| 106165372_000001| Bautismos 1 15 jun 2001–5 dic 2015 - DGS(106165372)                         | Bautismos 1 15 jun 2001–5 dic 2015 - DGS(106165372)                         | ES            | Español | 2015/2015| Divina Misericordia, 28 de Agosto, Ciudad Nueva, Tacna, Tacna, Perú                                                        | Bautizo     | 1        | Bautizo
106165373| 106165373| 106165373_000001| Bautismos 2 28 dic 2015–15 dic 2018 - DGS(106165373)                        | Bautismos 2 28 dic 2015–15 dic 2018 - DGS(106165373)                        | ES            | Español | 2018/2018| Divina Misericordia, 28 de Agosto, Ciudad Nueva, Tacna, Tacna, Perú                                                        | Bautizo     | 2        | Bautizo
106165374| 106165374| 106165374_000001| Confirmaciones 2 19 nov 1995–11 dic 2010 - DGS(106165374)                   | Confirmaciones 2 19 nov 1995–11 dic 2010 - DGS(106165374)                   | ES            | Español | 2001/2001| San Martín de Porres, Tacna, Tacna, Tacna, Tacna, Perú                                                                     | Confirmación| 2        | Confirmación
106165375| 106165375| 106165375_000001| Confirmaciones 2 6 ene 2002–29 dic 2012 - DGS(106165375)                    | Confirmaciones 2 6 ene 2002–29 dic 2012 - DGS(106165375)                    | ES            | Español | 2012/2012| San Martín de Porres, Tacna, Tacna, Tacna, Tacna, Perú                                                                     | Confirmación| 2        | Confirmación
106165376| 106165376| 106165376_000001| Confirmaciones 3 15 oct 1982–29 dic 2018 - DGS(106165376)                   | Confirmaciones 3 15 oct 1982–29 dic 2018 - DGS(106165376)                   | ES            | Español | 2016/2016| Espíritu Santo, Tacna, Tacna, Tacna, Tacna, Perú                                                                           | Confirmación|          | Confirmación
106165377| 106165377| 106165377_000001| Confirmaciones 1 8 dic 1982–10 dic 1993 - DGS(106165377)                    | Confirmaciones 1 8 dic 1982–10 dic 1993 - DGS(106165377)                    | ES            | Español | 1993/1993| Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú                                                                       | Confirmación| 1        | Confirmación
106165378| 106165378| 106165378_000001| Confirmaciones 2 4 ago 1989–14 nov 1997 - DGS(106165378)                    | Confirmaciones 2 4 ago 1989–14 nov 1997 - DGS(106165378)                    | ES            | Español | 1997/1997| Santa Rosa de Lima, Tacna, Tacna, Tacna, Tacna, Perú                                                                       | Confirmación| 2        | Confirmación
106165379| 106165379| 106165379_000001| Confirmaciones 1 14 mar 1997–7 dic 2003 - DGS(106165379)                    | Confirmaciones 1 14 mar 1997–7 dic 2003 - DGS(106165379)                    | ES            | Español | 2003/2003| Sagrada Familia, Ciudad Nueva, Ciudad Nueva, Tacna, Tacna, Perú                                                            | Confirmación| 1        | Confirmación
